,AAPL,MSFT,TSLA
2021-09-23,123.17827624101557,375.21291209819515,42.069313573978455
2021-09-24,121.10883904172084,384.62845036147024,39.94534402504121
2021-09-27,122.31044879108026,392.52550700905095,40.446005325226224
2021-09-28,121.2455511567398,402.542623868531,43.05982984157249
2021-09-29,119.62311913892476,407.293029842515,43.13930788404532
2021-09-30,119.48843401400082,407.9988704973403,43.5329812927263
2021-10-01,117.37632409861727,398.55078034535063,44.654904203693576
2021-10-04,116.30540474583353,397.32078675949816,42.76575093723836
2021-10-05,113.91558923555573,392.5623124991259,45.446035247276356
2021-10-06,118.11075444138199,405.799592557551,45.823959678188494
2021-10-07,118.280334753105,404.9732988457802,48.57563573503972
2021-10-08,116.89340673759818,405.96591718554305,47.402071393678284
2021-10-11,117.43841921403654,409.5837863763295,50.577059064994216
2021-10-12,117.2950082699148,410.0977416664054,52.030419483852086
2021-10-13,116.9229004091007,420.9109500348959,53.11104660585278
2021-10-14,118.31727026093391,417.24832609389057,53.61215402248218
2021-10-15,120.03758308232554,418.7192562795838,53.21164667713493
2021-10-18,118.99195257959582,414.3303505485349,55.561799342543935
2021-10-19,117.85925249911764,406.45095351570376,55.90246626291875
2021-10-20,117.37104089469956,402.9799181399705,52.24588118569389
2021-10-21,112.69731828491429,402.99783020728876,50.30273918574724
2021-10-22,109.75297805428701,400.65136871862535,50.036609688213076
2021-10-25,112.5768301584156,396.74959149005747,50.64319638850381
2021-10-26,116.05280953658587,388.7010611338088,50.6036798809284
2021-10-27,115.6262137902788,388.44981464116836,52.87276020136787
2021-10-28,116.92593717472495,380.008331929503,49.441972587601946
2021-10-29,117.67695745196977,384.5962251352933,49.75073755633788
2021-11-01,124.48224260981223,385.30322217240894,46.73979839905824
2021-11-02,127.1179536729679,377.1969036188026,48.05691060510873
2021-11-03,126.92710024761521,375.6768024179057,47.95580661063852
2021-11-04,124.86250600116888,371.68505139076757,48.723732914220136
2021-11-05,121.40076088058133,373.6929523807852,47.32933703807885
2021-11-08,121.9437035108307,381.51159138605476,49.55640962913042
2021-11-09,120.39104802833397,371.15272921201165,51.45831036912111
2021-11-10,117.44200196358744,372.01680876975325,52.58316560844489
2021-11-11,116.17600195864932,371.3470411204123,52.408192231930194
2021-11-12,114.02736180540175,375.3305661230925,53.5469010174438
2021-11-15,117.63739679414437,376.7587630234011,52.30106240401794
2021-11-16,119.61479052752605,372.75656162563854,53.955580924037385
2021-11-17,119.69334251674235,371.1995348239457,57.230842858911764
2021-11-18,123.0230809102044,367.01376710216744,59.487388582159184
2021-11-19,123.29312089185419,373.20932936899385,58.057171875911266
2021-11-22,121.49358965634069,373.5527184371653,58.86683465134535
2021-11-23,124.97050316169882,384.5896808710835,56.32947310326886
2021-11-24,126.28965470816993,384.47051030137186,57.53834298007717
2021-11-25,124.05285003436468,380.6350295290536,58.52316621090707
2021-11-26,123.72750269928501,372.3131392601197,54.8816532384216
2021-11-29,121.89017812088227,362.59560492362795,52.758066127385426
2021-11-30,118.98888255434052,354.2936673784287,52.30054604502022
2021-12-01,121.08602709300462,355.9296282519547,51.81484651702748
2021-12-02,125.42033300349748,358.87133043924246,49.7268499544874
2021-12-03,122.40026607478015,350.67015513387264,50.468999842553984
2021-12-06,123.74586542082702,355.62315876024337,50.976302078082654
2021-12-07,122.4029442238882,353.2675534468802,50.69166202536249
2021-12-08,121.43148168966333,354.25876008213834,49.427588376780356
2021-12-09,120.239679069874,363.14816397917355,51.337089692600664
2021-12-10,118.47894228018704,368.28736108417104,54.46469730190145
2021-12-13,118.67736965164714,367.0270482305086,53.61495733585577
2021-12-14,117.00907895755007,362.37067892722416,52.54144264020928
2021-12-15,117.67419572846131,351.07168445772055,53.5167404257011
2021-12-16,117.66192460067022,347.51336755513984,52.91376335247451
2021-12-17,117.25070285007227,346.62246081867687,52.719456438621464
2021-12-20,115.44315633239844,341.7325745966641,54.167031047328024
2021-12-21,114.3422760818429,341.26511243878247,50.726323500082415
2021-12-22,116.00037385199687,341.86379903257466,53.185487001856885
2021-12-23,117.14470006488547,340.9171785293401,53.384976998276926
2021-12-24,115.19356979291409,337.812001059707,52.68480673355066
2021-12-27,115.49207471619766,338.8709481361979,52.58358092541363
2021-12-28,117.15840156105165,341.3295594875614,52.577535603279465
2021-12-29,113.78123159208455,335.99372174967084,49.54577070830151
2021-12-30,114.99148326495273,343.3864400035799,52.269850944415644
2021-12-31,113.71903936701746,343.0847970156651,52.408360923281165
2022-01-03,114.9849919919294,343.38778689142686,53.29119991567754
2022-01-04,113.50682310884636,347.26341011298393,55.16206312264048
2022-01-05,109.96642289642055,348.68949982895265,53.28925780420476
2022-01-06,106.87707143501355,353.9228283659837,54.24475388645178
2022-01-07,107.05522662132341,355.66374674309134,53.80351755045961
2022-01-10,107.64296198455733,352.6228923450432,55.48850177935022
2022-01-11,105.98972375830792,354.75299023538696,51.569110753494606
2022-01-12,107.30087539533395,348.92808891912796,51.45226907946442
2022-01-13,104.22264694983545,349.706505720697,50.43855389946901
2022-01-14,104.18206676215995,349.7420202686515,51.26893659151441
2022-01-17,102.01722982807134,348.86116844119834,52.18194692900354
2022-01-18,100.9079453404485,348.39816646170107,50.96655760897411
2022-01-19,101.07490190861871,338.90446264083823,49.77155316493625
2022-01-20,99.60121909946491,336.32816771050324,49.63867716116013
2022-01-21,98.99332312456413,336.9990281242657,48.1628430832248
2022-01-24,100.88342832212328,338.01081510524426,49.662854669900945
2022-01-25,99.92117464355233,333.04005406015585,49.084092994099436
2022-01-26,101.51677742051778,339.6271447646208,44.38894371617105
2022-01-27,99.55291941739145,335.4442457705378,43.86302241145332
2022-01-28,100.58728232405508,340.5621443726841,42.34806025424706
2022-01-31,103.31412109068768,342.95715730071845,40.045966778022375
2022-02-01,98.8975499771971,339.8526440757222,38.39464633201498
2022-02-02,97.56710044567279,349.23386123009783,38.5882307817331
2022-02-03,98.6647410701466,343.2425138515868,40.47359381672345
2022-02-04,98.38347297058947,348.2165468818555,40.96881688404055
2022-02-07,99.12220254378204,353.69440661978103,40.156470876361766
2022-02-08,98.12888078242868,350.36447824067307,40.85136524870441
2022-02-09,98.3606023114785,357.97421495467904,40.24847363005279
2022-02-10,98.16386269461302,356.8481213340182,39.32895704304739
2022-02-11,100.32934532936129,358.611871323052,37.816986296155115
2022-02-14,100.87052894910073,360.23100018209254,35.61063632347917
2022-02-15,101.56659084881748,359.7217664719546,35.17012626580731
2022-02-16,100.89706769588282,364.3419995817162,35.40768577219713
2022-02-17,100.09542224088825,368.9257176617891,35.330516491690986
2022-02-18,99.39858777189866,359.5910224930433,34.86168021449829
2022-02-21,100.18696041446766,366.9158171464995,33.767105742338536
2022-02-22,99.51021716254233,358.09383494817087,34.53508426198761
2022-02-23,100.11066973175501,363.901509932302,33.018767939439456
2022-02-24,104.00442910090247,370.32604894682123,33.96861813030945
2022-02-25,105.73264916817958,364.5338209963812,32.837117496298454
2022-02-28,105.19810710318306,362.51183433200254,32.02203543799486
2022-03-01,107.58348571084754,356.7629480519406,30.45611489559869
2022-03-02,106.88161292993553,355.82809489271835,29.962233834787643
2022-03-03,103.11403988228123,354.4003550096127,31.039905550853057
2022-03-04,101.34089234651526,358.7845713038147,31.64311646205746
2022-03-07,98.06355127575331,366.12571558413543,32.784813643733315
2022-03-08,97.52302541150738,374.0958383230578,33.42955532318622
2022-03-09,97.63343817689099,371.1771702233276,32.20146519983447
2022-03-10,100.70504629522094,370.2361955362631,31.869018525395393
2022-03-11,101.38048361614803,361.2208685200592,31.047781676770466
2022-03-14,101.06226316110248,357.0948898649405,32.5669341542688
2022-03-15,102.66446962361289,362.51806911940326,31.268458733171368
2022-03-16,98.73758345828261,371.63346568941785,32.3007128740816
2022-03-17,99.23658242842228,365.0348498895577,33.36617578624417
2022-03-18,100.70367506882293,362.0223188789022,35.61544502907336
2022-03-21,98.13732191316589,362.09614769683515,35.15055340262518
2022-03-22,100.25884729721308,363.83926677311257,36.08118858688198
2022-03-23,100.95231230743137,359.6632375943576,39.12765288879615
2022-03-24,100.2806813275525,362.1755569369029,38.33686605224016
2022-03-25,101.51059132916434,359.82631905900524,36.37514037787427
2022-03-28,105.83016715262613,359.96423666338217,34.09958566001612
2022-03-29,106.26215541216246,363.1438176350528,35.00287337307043
2022-03-30,106.82341837821332,363.39677510051587,32.809558716278694
2022-03-31,106.02857990349648,361.2425055477846,32.42367060730271
2022-04-01,104.502550818294,360.86551210062254,32.9632957317781
2022-04-04,106.16107599281206,360.603819173327,33.21746645732886
2022-04-05,104.62138923104055,358.82318146885615,33.756277699750314
2022-04-06,104.84008706940173,357.6474753337267,34.060779153843654
2022-04-07,104.02574066500601,366.5472748486029,35.66275455339608
2022-04-08,105.01046499124675,369.866191178195,34.53508559483818
2022-04-11,105.7275951905873,368.4515006192135,33.76689724653672
2022-04-12,107.80689836333922,372.54707514450274,32.90543595118506
2022-04-13,106.90721978402483,370.90876418116113,33.91626130941164
2022-04-14,106.47429607931137,377.7199255454484,35.04414437483582
2022-04-15,104.69861167579344,380.0480211418267,35.64473395449411
2022-04-18,103.94777183298099,379.66454404091724,37.19683582259543
2022-04-19,104.73988469280266,382.4522610974794,35.73720377746567
2022-04-20,106.2617917752386,373.7700226614056,37.93010457218112
2022-04-21,104.59615660580045,367.72640006746946,40.05519846372404
2022-04-22,106.33130235102875,361.4162381825824,41.14923079911145
2022-04-25,109.04506043019965,362.4093792983424,43.84971398174278
2022-04-26,109.94750487831705,372.1742579318513,41.429218131619706
2022-04-27,113.81625480937838,385.07252073133037,40.72453348230724
2022-04-28,112.33181694036648,389.0089879442863,39.737490135046336
2022-04-29,109.93105074845461,392.1777244447259,40.80264282012604
2022-05-02,106.55234784035432,381.9536437177369,39.37739530464271
2022-05-03,109.5482609044214,379.0845027847106,40.48389572668886
2022-05-04,110.93492552078496,374.8561627701836,42.524187160002825
2022-05-05,110.91268262749804,371.6043349364371,43.623898250419046
2022-05-06,111.56224475094405,370.8907390007363,44.112201007622915
2022-05-09,109.41236193406102,368.49463648343544,42.66422914031059
2022-05-10,114.42818452257394,357.92972182211975,41.46795914658957
2022-05-11,114.78644455012025,362.18506599157604,43.37389324458845
2022-05-12,115.1047409120511,356.61763872699123,44.62681614073501
2022-05-13,116.71164307720342,358.11453692885726,44.619422840492895
2022-05-16,117.82075802011127,369.65277195321386,44.024329303647846
2022-05-17,118.39119844432366,364.80878586143785,41.0601943240362
2022-05-18,116.81200434335656,351.43298162049314,39.59723567394636
2022-05-19,117.90182332703063,350.13856137782557,42.387731869098054
2022-05-20,122.06195130018806,356.18254287350953,40.57868921727244
2022-05-23,125.15416210056495,367.0208183257769,40.89774088419291
2022-05-24,128.89828867765078,360.5300566740729,42.41641211302023
2022-05-25,127.81983729836315,363.4442141510862,40.642449399039684
2022-05-26,125.66364640267614,361.1329451706127,40.955165284452576
2022-05-27,125.4797887766636,360.77587995741914,42.372729473972356
2022-05-30,125.7062390007201,375.59899987832534,42.44217065146739
2022-05-31,128.3092281977929,367.44642645552153,46.980685279435974
2022-06-01,124.55891694198054,369.0690022759177,44.368758823999805
2022-06-02,128.13837544581057,371.89033862530187,46.09899227550593
2022-06-03,127.87670992028254,378.22369906556526,45.87604243160521
2022-06-06,126.99944758617214,379.0073372330249,47.18897264252069
2022-06-07,124.8065399464356,380.99121702816956,47.98104250821974
2022-06-08,121.24065296355131,378.9868826002967,46.821641359513066
2022-06-09,123.14893892329137,380.7482890175046,47.255090896983084
2022-06-10,123.41025747564817,379.020621509058,44.33320040600475
2022-06-13,120.67427040893841,382.8005867124274,45.3335557682443
2022-06-14,117.98807000640409,380.91263227765216,45.86411715569882
2022-06-15,117.3709454208773,383.30328518086117,46.957181564197874
2022-06-16,121.04734869483237,383.3650241343197,48.78731289014102
2022-06-17,120.57948189249744,390.12935151653994,49.47843864274226
2022-06-20,117.45468071023267,390.0626818238985,49.795276065004956
2022-06-21,117.02986843038381,380.05347321659116,48.34112896199686
2022-06-22,116.5499764814304,387.54841554175016,47.207605018601164
2022-06-23,111.11616705651159,382.5482540960442,49.268784920131814
2022-06-24,111.09646706243824,379.0424881476536,51.87113417228498
2022-06-27,110.72416128000636,375.896329259969,51.50240927029841
2022-06-28,112.21018782489203,383.9567656194704,51.64733953111606
2022-06-29,116.1003611354171,372.0747755091813,50.097804338523346
2022-06-30,118.57351758723279,390.23966324020756,52.25960340266266
2022-07-01,118.09544735075164,396.708567276228,53.55521940184501
2022-07-04,115.85920535720663,398.27810094163715,57.389184959986586
2022-07-05,121.44921397919875,398.1891315661186,55.71863006424785
2022-07-06,121.67604148765642,400.13836847285796,55.05233543052719
2022-07-07,121.80395701105387,403.52048104548703,55.56674403078503
2022-07-08,121.84851476531213,407.6893464746083,56.90663982370803
2022-07-11,122.38161036190002,411.34798935212865,56.54651986782576
2022-07-12,122.16170638242595,412.1483081845058,54.91079841987804
2022-07-13,121.00352932068733,411.17675365075127,56.699153729463
2022-07-14,119.9141718346716,410.4910312661969,58.218258350743795
2022-07-15,119.93940936464253,409.5383116797009,56.44854015355642
2022-07-18,118.86697936526465,416.8127197406021,59.262096968714275
2022-07-19,117.44543272036022,420.79271895892,61.81381494283245
2022-07-20,117.76481794914014,402.87829906178814,62.17961790625717
2022-07-21,117.31938212549312,407.10577477016164,62.427955810511314
2022-07-22,120.63528874481122,408.5417382373672,63.72680067470562
2022-07-25,115.10610955925297,408.6722344992282,61.90776396458429
2022-07-26,117.48392528014955,406.5413619903342,62.0472816169682
2022-07-27,120.24496675035691,413.7026032806784,57.6138665285733
2022-07-28,115.93272052625649,419.8763499525464,59.47994665080329
2022-07-29,115.31201758566877,415.28585819718325,56.384086355868256
2022-08-01,114.63529201293086,418.0800336864266,59.501805455102684
2022-08-02,111.85691440692977,412.2780627666743,58.88889026545705
2022-08-03,110.3900280597549,404.07631508871043,58.5244203034445
2022-08-04,108.29180037509481,400.53573980324785,57.32136529526552
2022-08-05,111.85129959771095,405.9942116877405,56.814527616364316
2022-08-08,113.84211337679604,412.0875300052637,59.77817680608362
2022-08-09,116.57099770775265,415.5205450134327,54.85906022935748
2022-08-10,118.18965818273638,420.31670908421495,57.43541755023362
2022-08-11,115.9046273642506,423.83794232161557,58.188745827124606
2022-08-12,114.90736824362436,420.03118005015756,55.848697714975366
2022-08-15,116.01680512113873,423.0150615470814,53.85042381930386
2022-08-16,113.58332991207114,428.3814032218538,57.1731298353435
2022-08-17,115.14252669244559,433.5158236941087,55.37849209792881
2022-08-18,114.73726545595514,441.5812338743656,53.251396054011586
2022-08-19,114.0569735834421,446.56570985287465,55.480412481949
2022-08-22,115.61842984493677,449.1955332947634,56.20914021062548
2022-08-23,116.63998164107484,456.7382787771113,54.45921025136798
2022-08-24,115.97732755341778,456.8306319655918,54.93957032520591
2022-08-25,118.51774027567723,451.097992442013,53.065792727749226
2022-08-26,116.32680522800001,450.2660316743503,55.216469255032656
2022-08-29,117.71781443087265,445.5302072610143,57.37503329145241
2022-08-30,119.07650432239822,441.30549841679635,58.52356335796097
2022-08-31,118.50964434035954,440.6141705223342,59.340236640289454
2022-09-01,119.30279277392016,435.6692248894239,63.1889337605959
2022-09-02,116.73946934222492,433.92160058411855,63.264111443864834
2022-09-05,118.7923701421129,422.0229320720966,60.77342558100491
2022-09-06,118.49241404369124,423.6294182818368,61.81117671557121
2022-09-07,117.47668961500307,423.89133699050103,66.57278416444808
2022-09-08,119.81178986227029,418.97900540619855,64.32698815044931
2022-09-09,118.39706192069998,423.3966714808142,63.59456869057227
2022-09-12,115.52553686812459,429.65091325182067,64.60576705402393
2022-09-13,112.42342000907512,419.6662075460284,64.56141945817868
2022-09-14,113.74742929249945,415.14123169967763,62.454380926609375
2022-09-15,111.24475007595679,410.6255154163391,65.03342770097885
2022-09-16,114.90653110452863,405.1199102275674,70.61925459543181
2022-09-19,110.7687057719158,410.4381388870366,71.19107335725975
2022-09-20,114.2947353908535,409.49218893379214,69.05650249373096
2022-09-21,114.821508726061,408.11545236118883,65.49091481095584
2022-09-22,114.7135313179899,396.26856284179786,66.16426987075482
2022-09-23,113.6847702506598,400.30367270421806,68.853171925686
2022-09-26,114.59611406910345,393.1670420361952,70.09189489603719
2022-09-27,114.61016158954443,393.75683722381143,70.17015168204267
2022-09-28,117.0025704590402,395.63584642088085,68.82028372593686
2022-09-29,117.33721889542981,404.0360422104076,66.31875884035453
2022-09-30,117.74925826888852,396.4190193046466,68.36692071438239
2022-10-03,117.07472590252638,379.0920679945891,70.67352965944472
2022-10-04,117.04838456784643,380.3671012163005,67.03202944484761
2022-10-05,117.7928795880296,391.0144477006824,70.9528038012142
2022-10-06,114.31351364182301,398.5881607430805,72.47976457152171
2022-10-07,111.66211217152959,400.08362848456323,76.21004103498973
2022-10-10,113.25661910448999,397.3824049341988,72.80020382023075
2022-10-11,113.69640561593823,402.4640969002161,69.4852784651058
2022-10-12,113.41119268238589,396.8675904087936,69.20692872158205
2022-10-13,113.53962536159398,399.95341034102546,70.5201467563228
2022-10-14,114.34364784512428,403.2392743213454,75.18645292019983
2022-10-17,113.32872819828978,409.94920721268727,77.16020380571993
2022-10-18,111.8415580571683,427.53158460325955,76.59945674998545
2022-10-19,112.326344442856,430.31366973953516,73.9853471726045
2022-10-20,110.45384198649796,427.29726966113174,77.3327146276382
2022-10-21,111.35755758196143,427.38974052063924,74.8549613492627
2022-10-24,108.08303332766414,416.4474152049255,79.34050594415223
2022-10-25,110.1920288158261,412.3776281201572,78.64903259024582
2022-10-26,111.22234601399818,410.09968573653714,83.2514629586205
2022-10-27,111.82552567826994,407.13260375041466,85.35579099715883
2022-10-28,113.91223550662,408.3090091875822,85.04950126506345
2022-10-31,117.47280123295155,403.5449832766568,83.61764662029134
2022-11-01,119.73314670881264,410.6344588497067,82.7250787770329
2022-11-02,115.92341446394919,410.88218964132705,84.07538949431667
2022-11-03,113.37459855005778,411.0714424820713,84.40396403041383
2022-11-04,112.19636927104762,409.30009051041714,82.76712722766408
2022-11-07,112.33890861393863,410.5002200274008,82.38751175353553
2022-11-08,113.48130780308963,415.8617772659048,82.71360221281681
2022-11-09,112.09814091362617,410.73407500046915,76.86713191197363
2022-11-10,112.5656433051925,406.94345243718067,78.20348844236605
2022-11-11,111.13433054743834,405.3368086760088,75.65806265394306
2022-11-14,110.00571668292343,397.4743024202937,72.75207142313076
2022-11-15,107.34118802367233,392.8553257022919,68.66230280150198
2022-11-16,105.65660249153612,390.2931420286163,64.56123086624159
2022-11-17,103.19949021028388,395.68321963907954,61.64384745348792
2022-11-18,101.48370002091968,397.4830774169124,60.20513773547085
2022-11-21,103.50953633856402,398.8782407625251,64.54236067794831
2022-11-22,101.83710908345752,404.2444134240275,63.44135743682034
2022-11-23,106.86404768086777,403.6544143760988,63.91392319297047
2022-11-24,107.90348459155949,406.2692327503522,64.89392907135458
2022-11-25,108.34972789295507,405.8841395803466,65.27057734121169
2022-11-28,106.77392796702539,407.7475299085182,65.17205918088351
2022-11-29,108.21493132979647,404.4413789557745,62.576859623266834
2022-11-30,107.1851672139785,390.14737267006933,65.9157900728928
2022-12-01,107.5067944961435,389.59602110781526,70.30408476568608
2022-12-02,112.66688806359996,398.23870268599717,66.36281254817366
2022-12-05,112.56226032579764,404.05249677392595,64.10330014535967
2022-12-06,115.00704801274416,410.1921770107896,63.554797399599124
2022-12-07,113.65144195509167,418.1196916201087,61.51885185839504
2022-12-08,113.67078789187501,418.9273848222523,62.69316662762663
2022-12-09,117.44625873774885,420.4213129695228,61.18872432023459
2022-12-12,116.22122064481339,416.79419223667134,66.08487441043201
2022-12-13,120.17145605985004,415.07177759217666,68.97948162252956
2022-12-14,121.80958641225853,419.1748058177762,69.57805275674758
2022-12-15,120.67906378,427.0693008501012,72.2110948859622
2022-12-16,122.15833066829343,426.4327189894476,75.15105973723388
2022-12-19,124.41515228042184,423.81700243019804,73.77073111949105
2022-12-20,125.91619355081069,424.07472733080044,71.77917929841601
2022-12-21,122.50508142524443,428.173199152438,72.06218734020838
2022-12-22,121.0088932684223,419.2510739925049,74.35766221733184
2022-12-23,120.56737261696814,405.2998842739742,74.81016994719242
2022-12-26,120.50230770405133,402.2079306664469,70.87792001622044
2022-12-27,121.95364354388103,395.14726135143974,68.99679851478349
2022-12-28,122.4422658360742,392.38221617398204,68.90102502871731
2022-12-29,119.62997307744044,391.7483624838255,68.80130816654447
2022-12-30,120.54787566553982,389.32753245354155,73.80760204157237
2023-01-02,121.97761275267443,398.14170638404903,70.39710618629377
2023-01-03,123.31150982277249,400.3379877010863,71.73995038254856
2023-01-04,125.83453214933652,402.3877898336053,75.66886182280564
2023-01-05,127.839862412798,406.4046678826228,82.02856008604824
2023-01-06,129.00403038886893,399.76100672778864,80.97282224613811
2023-01-09,128.94431756493324,406.28446305226277,82.47651625705865
2023-01-10,125.2464464102752,406.0665643956409,84.23876556167554
2023-01-11,126.31976322419887,410.4172426117356,84.91893321290657
2023-01-12,126.89435297179618,404.11377057054483,84.72726853885267
2023-01-13,127.61823815824219,395.04120153669766,86.13334606773776
2023-01-16,124.81864185355181,400.15757699466303,78.92263099582811
2023-01-17,122.51124245044238,402.66484061149237,80.92642837468716
2023-01-18,124.95573470664654,397.49159197072606,81.38220822008307
2023-01-19,124.9667321987255,392.57548428303016,80.84793588323272
2023-01-20,126.61038951505812,399.49863848096896,86.95669467262964
2023-01-23,126.77632367887165,392.6698485386204,85.02858904861539
2023-01-24,126.94576059498887,402.70700913153127,83.93812179349102
2023-01-25,129.21129650963863,397.54175079646393,90.10577406638245
2023-01-26,128.1190893214856,401.6077399248767,87.62462817495964
2023-01-27,128.4436633494874,399.8728268880935,86.05684506943842
2023-01-30,127.48126791507742,403.74939466059965,85.71794331474888
2023-01-31,126.58936524759423,400.70787285835877,88.38372833836316
2023-02-01,125.98758938748222,399.97049089346996,89.13579308075455
2023-02-02,126.59358196742112,400.4562648816448,85.29527709020509
2023-02-03,125.607797972486,394.7180637584761,83.82180571439874
2023-02-06,128.5821433721245,399.3683254867207,82.15730636654243
2023-02-07,126.62943880657724,396.54356506461716,82.03393829479384
2023-02-08,126.30521601278129,395.4233291427459,83.36575148236723
2023-02-09,125.40972387452632,389.803072679241,84.69654186554554
2023-02-10,128.82202105366713,375.33038504005157,79.68762957567637
2023-02-13,129.38206302341473,374.4810678075674,82.81028726161009
2023-02-14,131.9130452826035,388.51449518407145,83.64588269280998
2023-02-15,128.53520953198222,393.3498990254972,87.90448499641205
2023-02-16,129.257918399998,393.4722869746667,89.38901220974029
2023-02-17,131.4495502937452,392.15896319202363,93.01344682481604
2023-02-20,131.7497436720988,392.5265837896445,94.65826145613877
2023-02-21,134.40839495591257,395.9987485637463,99.34424686623896
2023-02-22,133.26927380235338,389.27999213346186,101.29832051960696
2023-02-23,136.8027285361823,396.07899918400733,101.07297677079194
2023-02-24,142.69651704542562,400.5923809597942,109.57157771161424
2023-02-27,141.88104887465983,405.17423718600384,113.17036211469213
2023-02-28,140.86049130141168,408.0926883561132,115.60455602572821
2023-03-01,144.70987815708318,408.4577884087565,110.68681344376371
2023-03-02,149.0025166979021,412.8488289477583,105.93375503616465
2023-03-03,147.72489344189873,416.78008407070297,107.15313592074244
2023-03-06,146.72914749778735,414.82141225414716,107.82960288027957
2023-03-07,146.10363961258156,411.514422909278,105.66333347176726
2023-03-08,142.7244889295007,412.3909938540513,106.31350621119223
2023-03-09,140.49619211208798,422.3385382641243,112.52712202426349
2023-03-10,138.09002840548308,414.8100106183429,115.43797397559186
2023-03-13,136.30370159373592,406.02215646249965,111.05194513283672
2023-03-14,136.327648444622,407.2711351198117,110.75219820343354
2023-03-15,137.01316734825795,407.8267528374354,107.80471869916543
2023-03-16,141.00368744260098,409.13393987619764,106.47944194779757
2023-03-17,138.60326858999045,410.88027968589233,105.07510549261184
2023-03-20,141.19380816156908,409.7527167816218,103.45717815649071
2023-03-21,140.76356984572416,419.2644219521587,99.12959668150151
2023-03-22,140.75085288580473,409.56197700690075,98.80617843855069
2023-03-23,142.5849663974638,404.7464349428607,97.00270554317585
2023-03-24,139.84421891681026,404.36258499422865,87.65495716793596
2023-03-27,140.92283294464784,394.7545308742755,94.29820806997472
2023-03-28,141.45881239496214,393.95091283991286,98.07859282977967
2023-03-29,142.83251484544735,404.1347521695632,96.9115396018549
2023-03-30,143.69280964578246,404.5040159555793,97.09183335842458
2023-03-31,150.3059911274308,406.14984921067287,93.30272965050713
2023-04-03,148.70936600224067,398.7839161885454,99.1267827690411
2023-04-04,147.4126640361713,395.3511216556629,106.05997851872019
2023-04-05,145.88510541801202,393.36830660200724,106.77128781075203
2023-04-06,144.5493214986853,391.73305022220717,110.79843195752443
2023-04-07,143.0147549310617,399.5765136519975,111.61413051701099
2023-04-10,146.22552239033368,403.1749699419937,106.64038318345193
2023-04-11,150.13264154147944,396.74698770799023,105.24052567735978
2023-04-12,148.71708565138968,398.45570536351715,105.85454449734124
2023-04-13,146.6228064653416,401.68558866764903,104.30890737793264
2023-04-14,147.99061013365434,408.85963255120714,103.63798313032711
2023-04-17,146.64413653518687,418.92001668751243,103.43101933473875
2023-04-18,148.44307993018674,412.83731207538034,103.26248692051236
2023-04-19,149.10551340777596,408.09122299880687,103.57574806589386
2023-04-20,145.2085238598246,400.70562974157843,99.92121575924727
2023-04-21,149.42967765100838,399.54115230421417,97.56184336507248
2023-04-24,154.46255379092375,402.58737137470166,93.3845597640781
2023-04-25,152.89042681976377,408.839297338869,96.75186060550956
2023-04-26,151.94868606451067,408.61888390620504,89.98580357432597
2023-04-27,152.854799697531,406.9072142292724,93.8058838673101
2023-04-28,153.90086654816403,408.0793147749949,98.58802567206577
2023-05-01,155.86067018604265,403.24100518149777,97.66795293070206
2023-05-02,161.73289044749757,416.3296988894914,89.26983993331466
2023-05-03,161.3476090421529,406.6539493026684,88.25389426233632
2023-05-04,159.17301408580727,408.0271372447624,88.16158966331761
2023-05-05,155.3940273923671,420.8547567588969,85.19991524993756
2023-05-08,153.48567845505102,421.15029953991126,83.7777781682415
2023-05-09,153.51694889650736,420.2035305638105,88.49310393086246
2023-05-10,158.68371681991206,418.20741146555065,90.68546384624062
2023-05-11,157.3379461686801,417.3276455020328,87.9032988855136
2023-05-12,158.09943942115348,426.26633951262033,83.22280118901483
2023-05-15,158.17920297495397,412.6032313817174,82.37448631893842
2023-05-16,161.72860704927564,422.4571146591171,81.85953328278514
2023-05-17,169.39011863166346,413.7775789710424,83.39361445938631
2023-05-18,167.91347400323718,412.37321281431616,81.94396469231746
2023-05-19,166.57387439287515,409.972518478324,83.52434459469535
2023-05-22,169.87006085126643,413.856141192771,89.4847780174122
2023-05-23,172.10553146024967,404.2957089733205,92.18625750981813
2023-05-24,178.06498635249915,407.35260148924397,92.14173329126889
2023-05-25,180.09046047887685,420.1634479919059,91.66289881710433
2023-05-26,179.07272804179226,411.906419902065,90.63442834230402
2023-05-29,181.1315951608955,413.3281294884091,94.57153919151398
2023-05-30,184.93057356833174,409.48982157166796,92.62884608800402
2023-05-31,187.83222720200433,412.36148495312904,92.88697214997435
2023-06-01,189.70686944884878,412.72750127691273,93.16529930915758
2023-06-02,193.53923037349873,409.0204964495904,91.65329087314639
2023-06-05,197.8140708666547,412.2720111053409,87.4595662382396
2023-06-06,202.95949260969695,423.8368418747913,88.56003592474597
2023-06-07,205.50763639364968,422.8785480625424,88.4772586901315
2023-06-08,205.05435039279718,427.7253938584752,90.14810883696623
2023-06-09,205.76112616318605,419.75965276858346,88.58636578679058
2023-06-12,210.44683914954035,414.0288868999029,92.56459324824394
2023-06-13,207.54085950059653,417.2234129001556,89.87498272777154
2023-06-14,209.08991047147612,426.8717347529272,95.53962030945416
2023-06-15,207.78091981027003,429.412408076597,89.97877021073442
2023-06-16,208.05483219700977,427.6571875119721,91.46813938635336
